Source: BeelineGPS
time, lat, lon, alt, callsign
2017-12-25 06:07:06,46.6805,-124.7858,22848,Beeline1
2017-12-25 06:07:07,46.6815,-124.7879,22881,Beeline1
2017-12-25 06:07:08,46.6826,-124.79,22913,Beeline1
2017-12-25 06:07:09,46.6837,-124.7921,22945,Beeline1
2017-12-25 06:07:10,46.6848,-124.7942,22977,Beeline1
2017-12-25 06:07:11,46.6859,-124.7963,23010,Beeline1
2017-12-25 06:07:12,46.687,-124.7984,23041,Beeline1
2017-12-25 06:07:13,46.6881,-124.8005,23073,Beeline1
2017-12-25 06:07:14,46.6892,-124.8026,23105,Beeline1
2017-12-25 06:07:15,46.6903,-124.8047,23137,Beeline1
2017-12-25 06:07:16,46.6914,-124.8068,23168,Beeline1
2017-12-25 06:07:17,46.6925,-124.809,23200,Beeline1
2017-12-25 06:07:18,46.6936,-124.8112,23231,Beeline1
2017-12-25 06:07:19,46.6947,-124.8134,23262,Beeline1
2017-12-25 06:07:20,46.6958,-124.8156,23293,Beeline1
2017-12-25 06:07:21,46.6969,-124.8178,23325,Beeline1
2017-12-25 06:07:22,46.698,-124.82,23355,Beeline1
2017-12-25 06:07:23,46.6991,-124.8222,23386,Beeline1
2017-12-25 06:07:24,46.7002,-124.8244,23417,Beeline1
2017-12-25 06:07:25,46.7013,-124.8266,23448,Beeline1
2017-12-25 06:07:26,46.7024,-124.8288,23478,Beeline1
2017-12-25 06:07:27,46.7035,-124.831,23509,Beeline1
2017-12-25 06:07:28,46.7046,-124.8332,23539,Beeline1
2017-12-25 06:07:29,46.7057,-124.8354,23569,Beeline1
2017-12-25 06:07:30,46.7068,-124.8376,23599,Beeline1
2017-12-25 06:07:31,46.7079,-124.8398,23630,Beeline1
2017-12-25 06:07:32,46.709,-124.842,23659,Beeline1
2017-12-25 06:07:33,46.7101,-124.8442,23689,Beeline1
2017-12-25 06:07:34,46.7112,-124.8465,23719,Beeline1
2017-12-25 06:07:35,46.7123,-124.8488,23749,Beeline1
2017-12-25 06:07:36,46.7134,-124.8511,23778,Beeline1
2017-12-25 06:07:37,46.7145,-124.8534,23808,Beeline1
2017-12-25 06:07:38,46.7156,-124.8557,23837,Beeline1
2017-12-25 06:07:39,46.7167,-124.858,23866,Beeline1
2017-12-25 06:07:40,46.7178,-124.8603,23895,Beeline1
2017-12-25 06:07:41,46.7189,-124.8626,23925,Beeline1
2017-12-25 06:07:42,46.72,-124.8649,23953,Beeline1
2017-12-25 06:07:43,46.7212,-124.8672,23982,Beeline1
2017-12-25 06:07:44,46.7224,-124.8695,24011,Beeline1
2017-12-25 06:07:45,46.7236,-124.8718,24040,Beeline1
2017-12-25 06:07:46,46.7248,-124.8741,24068,Beeline1
2017-12-25 06:07:47,46.726,-124.8764,24097,Beeline1
2017-12-25 06:07:48,46.7272,-124.8787,24125,Beeline1
2017-12-25 06:07:49,46.7284,-124.881,24153,Beeline1
2017-12-25 06:07:50,46.7296,-124.8833,24181,Beeline1
2017-12-25 06:07:51,46.7308,-124.8856,24210,Beeline1
2017-12-25 06:07:52,46.732,-124.8879,24237,Beeline1
2017-12-25 06:07:53,46.7332,-124.8903,24265,Beeline1
2017-12-25 06:07:54,46.7344,-124.8927,24293,Beeline1
2017-12-25 06:07:55,46.7356,-124.8951,24321,Beeline1
2017-12-25 06:07:56,46.7368,-124.8975,24348,Beeline1
2017-12-25 06:07:57,46.738,-124.8999,24376,Beeline1
2017-12-25 06:07:58,46.7392,-124.9023,24403,Beeline1
2017-12-25 06:07:59,46.7404,-124.9047,24430,Beeline1
2017-12-25 06:08:00,46.7416,-124.9071,24457,Beeline1
2017-12-25 06:08:01,46.7428,-124.9095,24485,Beeline1
2017-12-25 06:08:02,46.744,-124.9119,24511,Beeline1
2017-12-25 06:08:03,46.7452,-124.9143,24538,Beeline1
2017-12-25 06:08:04,46.7464,-124.9167,24565,Beeline1
2017-12-25 06:08:05,46.7476,-124.9191,24592,Beeline1
2017-12-25 06:08:06,46.7488,-124.9215,24618,Beeline1
2017-12-25 06:08:07,46.75,-124.9239,24645,Beeline1
2017-12-25 06:08:08,46.7512,-124.9263,24671,Beeline1
2017-12-25 06:08:09,46.7524,-124.9287,24697,Beeline1
2017-12-25 06:08:10,46.7536,-124.9311,24723,Beeline1
2017-12-25 06:08:11,46.7548,-124.9336,24750,Beeline1
2017-12-25 06:08:12,46.756,-124.9361,24775,Beeline1
2017-12-25 06:08:13,46.7572,-124.9386,24801,Beeline1
2017-12-25 06:08:14,46.7584,-124.9411,24827,Beeline1
2017-12-25 06:08:15,46.7596,-124.9436,24853,Beeline1
2017-12-25 06:08:16,46.7608,-124.9461,24878,Beeline1
2017-12-25 06:08:17,46.762,-124.9486,24904,Beeline1
2017-12-25 06:08:18,46.7632,-124.9511,24929,Beeline1
2017-12-25 06:08:19,46.7644,-124.9536,24954,Beeline1
2017-12-25 06:08:20,46.7656,-124.9561,24979,Beeline1
2017-12-25 06:08:21,46.7669,-124.9586,25005,Beeline1
2017-12-25 06:08:22,46.7682,-124.9611,25029,Beeline1
2017-12-25 06:08:23,46.7695,-124.9636,25054,Beeline1
2017-12-25 06:08:24,46.7708,-124.9661,25079,Beeline1
2017-12-25 06:08:25,46.7721,-124.9686,25104,Beeline1
2017-12-25 06:08:26,46.7734,-124.9711,25128,Beeline1
2017-12-25 06:08:27,46.7747,-124.9736,25153,Beeline1
2017-12-25 06:08:28,46.776,-124.9761,25177,Beeline1
2017-12-25 06:08:29,46.7773,-124.9786,25201,Beeline1
2017-12-25 06:08:30,46.7786,-124.9811,25225,Beeline1
2017-12-25 06:08:31,46.7799,-124.9837,25250,Beeline1
2017-12-25 06:08:32,46.7812,-124.9863,25273,Beeline1
2017-12-25 06:08:33,46.7825,-124.9889,25297,Beeline1
2017-12-25 06:08:34,46.7838,-124.9915,25321,Beeline1
2017-12-25 06:08:35,46.7851,-124.9941,25345,Beeline1
2017-12-25 06:08:36,46.7864,-124.9967,25368,Beeline1
2017-12-25 06:08:37,46.7877,-124.9993,25392,Beeline1
2017-12-25 06:08:38,46.789,-125.0019,25415,Beeline1
2017-12-25 06:08:39,46.7903,-125.0045,25438,Beeline1
2017-12-25 06:08:40,46.7916,-125.0071,25461,Beeline1
2017-12-25 06:08:41,46.7929,-125.0097,25485,Beeline1
2017-12-25 06:08:42,46.7942,-125.0123,25507,Beeline1
2017-12-25 06:08:43,46.7955,-125.0149,25530,Beeline1
2017-12-25 06:08:44,46.7968,-125.0175,25553,Beeline1
2017-12-25 06:08:45,46.7981,-125.0201,25576,Beeline1
2017-12-25 06:08:46,46.7994,-125.0227,25598,Beeline1
2017-12-25 06:08:47,46.8007,-125.0253,25621,Beeline1
2017-12-25 06:08:48,46.802,-125.0279,25643,Beeline1
2017-12-25 06:08:49,46.8033,-125.0305,25665,Beeline1
2017-12-25 06:08:50,46.8046,-125.0331,25687,Beeline1
2017-12-25 06:08:51,46.8059,-125.0357,25710,Beeline1
2017-12-25 06:08:52,46.8072,-125.0383,25731,Beeline1
2017-12-25 06:08:53,46.8085,-125.041,25753,Beeline1
2017-12-25 06:08:54,46.8098,-125.0437,25775,Beeline1
2017-12-25 06:08:55,46.8111,-125.0464,25797,Beeline1
2017-12-25 06:08:56,46.8124,-125.0491,25818,Beeline1
2017-12-25 06:08:57,46.8137,-125.0518,25840,Beeline1
2017-12-25 06:08:58,46.815,-125.0545,25861,Beeline1
2017-12-25 06:08:59,46.8163,-125.0572,25882,Beeline1
2017-12-25 06:09:00,46.8176,-125.0599,25903,Beeline1
2017-12-25 06:09:01,46.8189,-125.0626,25925,Beeline1
2017-12-25 06:09:02,46.8202,-125.0653,25945,Beeline1
2017-12-25 06:09:03,46.8215,-125.068,25966,Beeline1
2017-12-25 06:09:04,46.8229,-125.0707,25987,Beeline1
2017-12-25 06:09:05,46.8243,-125.0734,26008,Beeline1
2017-12-25 06:09:06,46.8257,-125.0761,26028,Beeline1
2017-12-25 06:09:07,46.8271,-125.0788,26049,Beeline1
2017-12-25 06:09:08,46.8285,-125.0815,26069,Beeline1
2017-12-25 06:09:09,46.8299,-125.0842,26089,Beeline1
2017-12-25 06:09:10,46.8313,-125.0869,26109,Beeline1
2017-12-25 06:09:11,46.8327,-125.0896,26130,Beeline1
2017-12-25 06:09:12,46.8341,-125.0923,26149,Beeline1
2017-12-25 06:09:13,46.8355,-125.095,26169,Beeline1
2017-12-25 06:09:14,46.8369,-125.0977,26189,Beeline1
2017-12-25 06:09:15,46.8383,-125.1004,26209,Beeline1
2017-12-25 06:09:16,46.8397,-125.1032,26228,Beeline1
2017-12-25 06:09:17,46.8411,-125.106,26248,Beeline1
2017-12-25 06:09:18,46.8425,-125.1088,26267,Beeline1
2017-12-25 06:09:19,46.8439,-125.1116,26286,Beeline1
2017-12-25 06:09:20,46.8453,-125.1144,26305,Beeline1
2017-12-25 06:09:21,46.8467,-125.1172,26325,Beeline1
2017-12-25 06:09:22,46.8481,-125.12,26343,Beeline1
2017-12-25 06:09:23,46.8495,-125.1228,26362,Beeline1
2017-12-25 06:09:24,46.8509,-125.1256,26381,Beeline1
2017-12-25 06:09:25,46.8523,-125.1284,26400,Beeline1
2017-12-25 06:09:26,46.8537,-125.1312,26418,Beeline1
2017-12-25 06:09:27,46.8551,-125.134,26437,Beeline1
2017-12-25 06:09:28,46.8565,-125.1368,26455,Beeline1
2017-12-25 06:09:29,46.8579,-125.1396,26473,Beeline1
2017-12-25 06:09:30,46.8593,-125.1424,26491,Beeline1
2017-12-25 06:09:31,46.8607,-125.1452,26510,Beeline1
2017-12-25 06:09:32,46.8621,-125.148,26527,Beeline1
2017-12-25 06:09:33,46.8635,-125.1508,26545,Beeline1
2017-12-25 06:09:34,46.8649,-125.1536,26563,Beeline1
2017-12-25 06:09:35,46.8663,-125.1564,26581,Beeline1
2017-12-25 06:09:36,46.8677,-125.1592,26598,Beeline1
2017-12-25 06:09:37,46.8691,-125.162,26616,Beeline1
2017-12-25 06:09:38,46.8705,-125.1648,26633,Beeline1
2017-12-25 06:09:39,46.8719,-125.1676,26650,Beeline1
2017-12-25 06:09:40,46.8733,-125.1704,26667,Beeline1
2017-12-25 06:09:41,46.8747,-125.1732,26685,Beeline1
2017-12-25 06:09:42,46.8761,-125.1761,26701,Beeline1
2017-12-25 06:09:43,46.8775,-125.179,26718,Beeline1
2017-12-25 06:09:44,46.8789,-125.1819,26735,Beeline1
2017-12-25 06:09:45,46.8803,-125.1848,26752,Beeline1
2017-12-25 06:09:46,46.8817,-125.1877,26768,Beeline1
2017-12-25 06:09:47,46.8831,-125.1906,26785,Beeline1
2017-12-25 06:09:48,46.8845,-125.1935,26801,Beeline1
2017-12-25 06:09:49,46.8859,-125.1964,26817,Beeline1
2017-12-25 06:09:50,46.8873,-125.1993,26833,Beeline1
2017-12-25 06:09:51,46.8887,-125.2022,26850,Beeline1
2017-12-25 06:09:52,46.8901,-125.2051,26865,Beeline1
2017-12-25 06:09:53,46.8915,-125.208,26881,Beeline1
2017-12-25 06:09:54,46.8929,-125.2109,26897,Beeline1
2017-12-25 06:09:55,46.8943,-125.2138,26913,Beeline1
2017-12-25 06:09:56,46.8958,-125.2167,26928,Beeline1
2017-12-25 06:09:57,46.8973,-125.2196,26944,Beeline1
2017-12-25 06:09:58,46.8988,-125.2225,26959,Beeline1
2017-12-25 06:09:59,46.9003,-125.2254,26974,Beeline1
2017-12-25 06:10:00,46.9018,-125.2283,26989,Beeline1
2017-12-25 06:10:01,46.9033,-125.2312,27005,Beeline1
2017-12-25 06:10:02,46.9048,-125.2341,27019,Beeline1
2017-12-25 06:10:03,46.9063,-125.237,27034,Beeline1
2017-12-25 06:10:04,46.9078,-125.2399,27049,Beeline1
2017-12-25 06:10:05,46.9093,-125.2428,27064,Beeline1
2017-12-25 06:10:06,46.9108,-125.2457,27078,Beeline1
2017-12-25 06:10:07,46.9123,-125.2486,27093,Beeline1
2017-12-25 06:10:08,46.9138,-125.2515,27107,Beeline1
2017-12-25 06:10:09,46.9153,-125.2544,27121,Beeline1
2017-12-25 06:10:10,46.9168,-125.2573,27135,Beeline1
2017-12-25 06:10:11,46.9183,-125.2602,27150,Beeline1
2017-12-25 06:10:12,46.9198,-125.2632,27163,Beeline1
2017-12-25 06:10:13,46.9213,-125.2662,27177,Beeline1
2017-12-25 06:10:14,46.9228,-125.2692,27191,Beeline1
2017-12-25 06:10:15,46.9243,-125.2722,27205,Beeline1
2017-12-25 06:10:16,46.9258,-125.2752,27218,Beeline1
2017-12-25 06:10:17,46.9273,-125.2782,27232,Beeline1
2017-12-25 06:10:18,46.9288,-125.2812,27245,Beeline1
2017-12-25 06:10:19,46.9303,-125.2842,27258,Beeline1
2017-12-25 06:10:20,46.9318,-125.2872,27271,Beeline1
2017-12-25 06:10:21,46.9333,-125.2902,27285,Beeline1
2017-12-25 06:10:22,46.9348,-125.2932,27297,Beeline1
2017-12-25 06:10:23,46.9363,-125.2962,27310,Beeline1
2017-12-25 06:10:24,46.9378,-125.2992,27323,Beeline1
2017-12-25 06:10:25,46.9393,-125.3022,27336,Beeline1
2017-12-25 06:10:26,46.9408,-125.3052,27348,Beeline1
2017-12-25 06:10:27,46.9423,-125.3082,27361,Beeline1
2017-12-25 06:10:28,46.9438,-125.3112,27373,Beeline1
2017-12-25 06:10:29,46.9453,-125.3142,27385,Beeline1
2017-12-25 06:10:30,46.9468,-125.3172,27397,Beeline1
2017-12-25 06:10:31,46.9483,-125.3202,27410,Beeline1
2017-12-25 06:10:32,46.9498,-125.3232,27421,Beeline1
2017-12-25 06:10:33,46.9513,-125.3262,27433,Beeline1
2017-12-25 06:10:34,46.9528,-125.3292,27445,Beeline1
2017-12-25 06:10:35,46.9543,-125.3322,27457,Beeline1
2017-12-25 06:10:36,46.9558,-125.3352,27468,Beeline1
2017-12-25 06:10:37,46.9573,-125.3382,27480,Beeline1
2017-12-25 06:10:38,46.9588,-125.3412,27491,Beeline1
2017-12-25 06:10:39,46.9603,-125.3442,27502,Beeline1
2017-12-25 06:10:40,46.9618,-125.3472,27513,Beeline1
2017-12-25 06:10:41,46.9633,-125.3502,27525,Beeline1
2017-12-25 06:10:42,46.9648,-125.3532,27535,Beeline1
2017-12-25 06:10:43,46.9663,-125.3562,27546,Beeline1
2017-12-25 06:10:44,46.9678,-125.3592,27557,Beeline1
2017-12-25 06:10:45,46.9693,-125.3622,27568,Beeline1
2017-12-25 06:10:46,46.9708,-125.3652,27578,Beeline1
2017-12-25 06:10:47,46.9723,-125.3682,27589,Beeline1
2017-12-25 06:10:48,46.9738,-125.3712,27599,Beeline1
2017-12-25 06:10:49,46.9753,-125.3742,27609,Beeline1
2017-12-25 06:10:50,46.9768,-125.3773,27619,Beeline1
2017-12-25 06:10:51,46.9783,-125.3804,27630,Beeline1
2017-12-25 06:10:52,46.9798,-125.3835,27639,Beeline1
2017-12-25 06:10:53,46.9813,-125.3866,27649,Beeline1
2017-12-25 06:10:54,46.9828,-125.3897,27659,Beeline1
2017-12-25 06:10:55,46.9843,-125.3928,27669,Beeline1
2017-12-25 06:10:56,46.9858,-125.3959,27678,Beeline1
2017-12-25 06:10:57,46.9873,-125.399,27688,Beeline1
2017-12-25 06:10:58,46.9888,-125.4021,27697,Beeline1
2017-12-25 06:10:59,46.9903,-125.4052,27706,Beeline1
2017-12-25 06:11:00,46.9918,-125.4083,27715,Beeline1
2017-12-25 06:11:01,46.9933,-125.4114,27725,Beeline1
2017-12-25 06:11:02,46.9948,-125.4145,27733,Beeline1
2017-12-25 06:11:03,46.9963,-125.4176,27742,Beeline1
2017-12-25 06:11:04,46.9978,-125.4207,27751,Beeline1
2017-12-25 06:11:05,46.9993,-125.4238,27760,Beeline1
2017-12-25 06:11:06,47.0008,-125.4269,27768,Beeline1
2017-12-25 06:11:07,47.0023,-125.43,27777,Beeline1
2017-12-25 06:11:08,47.0038,-125.4331,27785,Beeline1
2017-12-25 06:11:09,47.0053,-125.4362,27793,Beeline1
2017-12-25 06:11:10,47.0068,-125.4393,27801,Beeline1
2017-12-25 06:11:11,47.0083,-125.4424,27810,Beeline1
2017-12-25 06:11:12,47.0098,-125.4455,27817,Beeline1
2017-12-25 06:11:13,47.0113,-125.4486,27825,Beeline1
2017-12-25 06:11:14,47.0128,-125.4517,27833,Beeline1
2017-12-25 06:11:15,47.0144,-125.4548,27841,Beeline1
2017-12-25 06:11:16,47.016,-125.4579,27848,Beeline1
2017-12-25 06:11:17,47.0176,-125.461,27856,Beeline1
2017-12-25 06:11:18,47.0192,-125.4641,27863,Beeline1
2017-12-25 06:11:19,47.0208,-125.4672,27870,Beeline1
2017-12-25 06:11:20,47.0224,-125.4703,27877,Beeline1
2017-12-25 06:11:21,47.024,-125.4734,27885,Beeline1
2017-12-25 06:11:22,47.0256,-125.4765,27891,Beeline1
2017-12-25 06:11:23,47.0272,-125.4796,27898,Beeline1
2017-12-25 06:11:24,47.0288,-125.4827,27905,Beeline1
2017-12-25 06:11:25,47.0304,-125.4858,27912,Beeline1
2017-12-25 06:11:26,47.032,-125.4889,27918,Beeline1
2017-12-25 06:11:27,47.0336,-125.492,27925,Beeline1
2017-12-25 06:11:28,47.0352,-125.4951,27931,Beeline1
2017-12-25 06:11:29,47.0368,-125.4982,27937,Beeline1
2017-12-25 06:11:30,47.0384,-125.5013,27943,Beeline1
2017-12-25 06:11:31,47.04,-125.5044,27950,Beeline1
2017-12-25 06:11:32,47.0416,-125.5075,27955,Beeline1
2017-12-25 06:11:33,47.0432,-125.5106,27961,Beeline1
2017-12-25 06:11:34,47.0448,-125.5137,27967,Beeline1
2017-12-25 06:11:35,47.0464,-125.5168,27973,Beeline1
2017-12-25 06:11:36,47.048,-125.5199,27978,Beeline1
2017-12-25 06:11:37,47.0496,-125.523,27984,Beeline1
2017-12-25 06:11:38,47.0512,-125.5261,27989,Beeline1
2017-12-25 06:11:39,47.0528,-125.5292,27994,Beeline1
2017-12-25 06:11:40,47.0544,-125.5323,27999,Beeline1
2017-12-25 06:11:41,47.056,-125.5354,28005,Beeline1
2017-12-25 06:11:42,47.0576,-125.5385,28009,Beeline1
2017-12-25 06:11:43,47.0592,-125.5416,28014,Beeline1
2017-12-25 06:11:44,47.0608,-125.5447,28019,Beeline1
2017-12-25 06:11:45,47.0624,-125.5478,28024,Beeline1
2017-12-25 06:11:46,47.064,-125.5509,28028,Beeline1
2017-12-25 06:11:47,47.0656,-125.554,28033,Beeline1
2017-12-25 06:11:48,47.0672,-125.5571,28037,Beeline1
2017-12-25 06:11:49,47.0688,-125.5602,28041,Beeline1
2017-12-25 06:11:50,47.0704,-125.5633,28045,Beeline1
2017-12-25 06:11:51,47.072,-125.5664,28050,Beeline1
2017-12-25 06:11:52,47.0736,-125.5695,28053,Beeline1
2017-12-25 06:11:53,47.0752,-125.5726,28057,Beeline1
2017-12-25 06:11:54,47.0768,-125.5757,28061,Beeline1
2017-12-25 06:11:55,47.0784,-125.5789,28065,Beeline1
2017-12-25 06:11:56,47.08,-125.5821,28068,Beeline1
2017-12-25 06:11:57,47.0816,-125.5853,28072,Beeline1
2017-12-25 06:11:58,47.0832,-125.5885,28075,Beeline1
2017-12-25 06:11:59,47.0848,-125.5917,28078,Beeline1
2017-12-25 06:12:00,47.0864,-125.5949,28081,Beeline1
2017-12-25 06:12:01,47.088,-125.5981,28085,Beeline1
2017-12-25 06:12:02,47.0896,-125.6013,28087,Beeline1
2017-12-25 06:12:03,47.0912,-125.6045,28090,Beeline1
2017-12-25 06:12:04,47.0928,-125.6077,28093,Beeline1
2017-12-25 06:12:05,47.0944,-125.6109,28096,Beeline1
2017-12-25 06:12:06,47.096,-125.6141,28098,Beeline1
2017-12-25 06:12:07,47.0976,-125.6173,28101,Beeline1
2017-12-25 06:12:08,47.0992,-125.6205,28103,Beeline1
2017-12-25 06:12:09,47.1008,-125.6237,28105,Beeline1
2017-12-25 06:12:10,47.1024,-125.6269,28107,Beeline1
2017-12-25 06:12:11,47.104,-125.6301,28110,Beeline1
2017-12-25 06:12:12,47.1056,-125.6333,28111,Beeline1
2017-12-25 06:12:13,47.1072,-125.6365,28113,Beeline1
2017-12-25 06:12:14,47.1088,-125.6397,28115,Beeline1
2017-12-25 06:12:15,47.1104,-125.6429,28117,Beeline1
2017-12-25 06:12:16,47.112,-125.6461,28118,Beeline1
2017-12-25 06:12:17,47.1136,-125.6493,28120,Beeline1
2017-12-25 06:12:18,47.1152,-125.6525,28121,Beeline1
2017-12-25 06:12:19,47.1168,-125.6557,28122,Beeline1
2017-12-25 06:12:20,47.1184,-125.6589,28123,Beeline1
2017-12-25 06:12:21,47.12,-125.6621,28125,Beeline1
2017-12-25 06:12:22,47.1216,-125.6653,28125,Beeline1
2017-12-25 06:12:23,47.1232,-125.6685,28126,Beeline1
2017-12-25 06:12:24,47.1248,-125.6717,28127,Beeline1
2017-12-25 06:12:25,47.1264,-125.6749,28128,Beeline1
2017-12-25 06:12:26,47.128,-125.6781,28128,Beeline1
2017-12-25 06:12:27,47.1296,-125.6813,28129,Beeline1
2017-12-25 06:12:28,47.1312,-125.6845,28129,Beeline1
2017-12-25 06:12:29,47.1328,-125.6877,28129,Beeline1
2017-12-25 06:12:30,47.1344,-125.6909,28129,Beeline1
2017-12-25 06:12:31,47.136,-125.6941,28130,Beeline1
2017-12-25 06:12:32,47.1376,-125.6973,28129,Beeline1
2017-12-25 06:12:33,47.1392,-125.7005,28129,Beeline1
2017-12-25 06:12:34,47.1408,-125.7037,28129,Beeline1
2017-12-25 06:12:35,47.1424,-125.7069,28129,Beeline1
2017-12-25 06:12:36,47.144,-125.7101,28128,Beeline1
2017-12-25 06:12:37,47.1456,-125.7133,28128,Beeline1
2017-12-25 06:12:38,47.1472,-125.7165,28127,Beeline1
2017-12-25 06:12:39,47.1488,-125.7197,28126,Beeline1
2017-12-25 06:12:40,47.1504,-125.7229,28125,Beeline1
2017-12-25 06:12:41,47.152,-125.7261,28125,Beeline1
2017-12-25 06:12:42,47.1536,-125.7293,28123,Beeline1
2017-12-25 06:12:43,47.1552,-125.7325,28122,Beeline1
2017-12-25 06:12:44,47.1568,-125.7357,28121,Beeline1
2017-12-25 06:12:45,47.1584,-125.7389,28120,Beeline1
2017-12-25 06:12:46,47.16,-125.7421,28118,Beeline1
2017-12-25 06:12:47,47.1616,-125.7453,28117,Beeline1
2017-12-25 06:12:48,47.1632,-125.7485,28115,Beeline1
2017-12-25 06:12:49,47.1648,-125.7517,28113,Beeline1
2017-12-25 06:12:50,47.1664,-125.7549,28111,Beeline1
2017-12-25 06:12:51,47.168,-125.7581,28110,Beeline1
2017-12-25 06:12:52,47.1696,-125.7613,28107,Beeline1
2017-12-25 06:12:53,47.1712,-125.7645,28105,Beeline1
2017-12-25 06:12:54,47.1728,-125.7677,28103,Beeline1
2017-12-25 06:12:55,47.1744,-125.7709,28101,Beeline1
2017-12-25 06:12:56,47.176,-125.7741,28098,Beeline1
2017-12-25 06:12:57,47.1776,-125.7773,28096,Beeline1
2017-12-25 06:12:58,47.1792,-125.7805,28093,Beeline1
2017-12-25 06:12:59,47.1808,-125.7837,28090,Beeline1
2017-12-25 06:13:00,47.1824,-125.7869,28087,Beeline1
2017-12-25 06:13:01,47.184,-125.7901,28085,Beeline1
2017-12-25 06:13:02,47.1856,-125.7933,28081,Beeline1
2017-12-25 06:13:03,47.1872,-125.7965,28078,Beeline1
2017-12-25 06:13:04,47.1888,-125.7997,28075,Beeline1
2017-12-25 06:13:05,47.1904,-125.8029,28072,Beeline1
2017-12-25 06:13:06,47.192,-125.8061,28068,Beeline1
2017-12-25 06:13:07,47.1936,-125.8093,28065,Beeline1
2017-12-25 06:13:08,47.1952,-125.8124,28061,Beeline1
2017-12-25 06:13:09,47.1968,-125.8155,28057,Beeline1
2017-12-25 06:13:10,47.1984,-125.8186,28053,Beeline1
2017-12-25 06:13:11,47.2,-125.8217,28050,Beeline1
2017-12-25 06:13:12,47.2016,-125.8248,28045,Beeline1
2017-12-25 06:13:13,47.2032,-125.8279,28041,Beeline1
2017-12-25 06:13:14,47.2048,-125.831,28037,Beeline1
2017-12-25 06:13:15,47.2064,-125.8341,28033,Beeline1
2017-12-25 06:13:16,47.208,-125.8372,28028,Beeline1
2017-12-25 06:13:17,47.2096,-125.8403,28024,Beeline1
2017-12-25 06:13:18,47.2112,-125.8434,28019,Beeline1
2017-12-25 06:13:19,47.2128,-125.8465,28014,Beeline1
2017-12-25 06:13:20,47.2144,-125.8496,28009,Beeline1
2017-12-25 06:13:21,47.216,-125.8527,28005,Beeline1
2017-12-25 06:13:22,47.2176,-125.8558,27999,Beeline1
2017-12-25 06:13:23,47.2192,-125.8589,27994,Beeline1
2017-12-25 06:13:24,47.2208,-125.862,27989,Beeline1
2017-12-25 06:13:25,47.2224,-125.8651,27984,Beeline1
2017-12-25 06:13:26,47.224,-125.8682,27978,Beeline1
2017-12-25 06:13:27,47.2256,-125.8713,27973,Beeline1
2017-12-25 06:13:28,47.2272,-125.8744,27967,Beeline1
2017-12-25 06:13:29,47.2288,-125.8775,27961,Beeline1
2017-12-25 06:13:30,47.2304,-125.8806,27955,Beeline1
2017-12-25 06:13:31,47.232,-125.8837,27950,Beeline1
2017-12-25 06:13:32,47.2336,-125.8868,27943,Beeline1
2017-12-25 06:13:33,47.2352,-125.8899,27937,Beeline1
2017-12-25 06:13:34,47.2368,-125.893,27931,Beeline1
2017-12-25 06:13:35,47.2384,-125.8961,27925,Beeline1
2017-12-25 06:13:36,47.24,-125.8992,27918,Beeline1
2017-12-25 06:13:37,47.2416,-125.9023,27912,Beeline1
2017-12-25 06:13:38,47.2432,-125.9054,27905,Beeline1
2017-12-25 06:13:39,47.2448,-125.9085,27898,Beeline1
2017-12-25 06:13:40,47.2464,-125.9116,27891,Beeline1
2017-12-25 06:13:41,47.248,-125.9147,27885,Beeline1
2017-12-25 06:13:42,47.2496,-125.9178,27877,Beeline1
2017-12-25 06:13:43,47.2512,-125.9209,27870,Beeline1
2017-12-25 06:13:44,47.2528,-125.924,27863,Beeline1
2017-12-25 06:13:45,47.2544,-125.9271,27856,Beeline1
2017-12-25 06:13:46,47.256,-125.9302,27848,Beeline1
2017-12-25 06:13:47,47.2576,-125.9333,27841,Beeline1
2017-12-25 06:13:48,47.2591,-125.9364,27833,Beeline1
2017-12-25 06:13:49,47.2606,-125.9395,27825,Beeline1
2017-12-25 06:13:50,47.2621,-125.9426,27817,Beeline1
2017-12-25 06:13:51,47.2636,-125.9457,27810,Beeline1
2017-12-25 06:13:52,47.2651,-125.9488,27801,Beeline1
2017-12-25 06:13:53,47.2666,-125.9519,27793,Beeline1
2017-12-25 06:13:54,47.2681,-125.955,27785,Beeline1
2017-12-25 06:13:55,47.2696,-125.9581,27777,Beeline1
2017-12-25 06:13:56,47.2711,-125.9612,27768,Beeline1
2017-12-25 06:13:57,47.2726,-125.9643,27760,Beeline1
2017-12-25 06:13:58,47.2741,-125.9674,27751,Beeline1
2017-12-25 06:13:59,47.2756,-125.9705,27742,Beeline1
2017-12-25 06:14:00,47.2771,-125.9736,27733,Beeline1
2017-12-25 06:14:01,47.2786,-125.9767,27725,Beeline1
2017-12-25 06:14:02,47.2801,-125.9798,27715,Beeline1
2017-12-25 06:14:03,47.2816,-125.9829,27706,Beeline1
2017-12-25 06:14:04,47.2831,-125.986,27697,Beeline1
2017-12-25 06:14:05,47.2846,-125.9891,27688,Beeline1
2017-12-25 06:14:06,47.2861,-125.9922,27678,Beeline1
2017-12-25 06:14:07,47.2876,-125.9953,27669,Beeline1
2017-12-25 06:14:08,47.2891,-125.9984,27659,Beeline1
2017-12-25 06:14:09,47.2906,-126.0015,27649,Beeline1
2017-12-25 06:14:10,47.2921,-126.0046,27639,Beeline1
